country,year,n_conflict_events,total_fatalities,iso3c,continent,population,gdp_pc,edu,child_mort
Philippines,2010,119,372,PHL,Asia,96337125,2373.14312064664,NA,29.6
Philippines,2011,149,414,PHL,Asia,98248614,2416.75212064542,NA,29.1
Philippines,2012,109,311,PHL,Asia,100175512,2533.74141964959,NA,28.7
Philippines,2013,139,537,PHL,Asia,102076336,2654.41506933978,NA,28.3
Philippines,2014,149,484,PHL,Asia,103767130,2776.92005909479,104.629987793486,28
Philippines,2015,203,628,PHL,Asia,105312992,2909.85818010301,103.408354699272,27.8
Philippines,2016,168,616,PHL,Asia,106735719,3076.3374186759,101.721937186986,27.8
Philippines,2017,267,1713,PHL,Asia,108119693,3247.4503878362,99.3666730080757,27.8
Philippines,2018,123,436,PHL,Asia,109465287,3410.93647976109,94.5541345217085,27.9
Philippines,2019,130,364,PHL,Asia,110804683,3575.88170922922,93.0076871274695,28
Philippines,2020,158,376,PHL,Asia,112081264,3198.66690008413,93.2822386485839,27.9
Philippines,2021,143,310,PHL,Asia,113100950,3350.97587587776,88.8345145801337,27.7
Philippines,2022,128,247,PHL,Asia,113964338,3577.70136573244,90.6131438325611,27.3
Philippines,2023,117,269,PHL,Asia,114891199,3744.69763802928,92.4462107015215,26.9
Philippines,2024,81,204,PHL,Asia,115843670,3925.3048697218,94.0330906383194,NA
Poland,2022,1,2,POL,Europe,36821749,17303.64494323,100.594268798828,4.4
Qatar,2004,1,0,QAT,Asia,773332,59990.23422872,93.3679122924805,10.8
Romania,1989,16,448,ROU,Europe,NA,NA,NA,NA
Russia,1989,6,160,RUS,Europe,NA,NA,NA,NA
Russia,1990,28,393,RUS,Europe,147969406,7849.51904296875,NA,21.7
Russia,1991,56,340,RUS,Europe,148394216,7432.021484375,NA,21.6
Russia,1992,1,1,RUS,Europe,148538197,6345.912109375,NA,21.7
Russia,1993,12,145,RUS,Europe,148458777,5798.91455078125,NA,21.9
Russia,1994,31,485,RUS,Europe,148407912,5071.74267578125,NA,22
Russia,1995,205,1910,RUS,Europe,148375787,4862.646484375,NA,22
Russia,1996,147,2764,RUS,Europe,148160129,4686.86279296875,NA,21.7
Russia,1997,5,13,RUS,Europe,147915361,4760.33935546875,NA,21.3
Russia,1998,3,7,RUS,Europe,147670784,4515.50927734375,NA,20.8
Russia,1999,68,6197,RUS,Europe,147214776,4819.38037109375,NA,20.2
Russia,2000,176,4333,RUS,Europe,146596869,5323.66650390625,110.809799194336,19.4
Russia,2001,159,992,RUS,Europe,145976482,5618.95556640625,115.666496276855,18.4
Russia,2002,388,1508,RUS,Europe,145306497,5910.171875,122.04638671875,17.3
Russia,2003,73,548,RUS,Europe,144648618,6370.45361328125,126.574638366699,16.1
Russia,2004,253,1317,RUS,Europe,144067316,6856.67822265625,NA,15
Russia,2005,247,688,RUS,Europe,143518814,7323.38525390625,96.7937927246094,13.9
Russia,2006,152,260,RUS,Europe,143049637,7949.89697265625,96.5280838012695,12.9
Russia,2007,145,182,RUS,Europe,142805114,8640.40625,96.1058807373047,12
Russia,2008,192,410,RUS,Europe,142742366,9093.7001953125,95.3222122192383,11.3
Russia,2009,315,698,RUS,Europe,142785348,8381.8681640625,95.5198287963867,10.7
Russia,2010,245,481,RUS,Europe,142849468,8755.1201171875,NA,10.4
Russia,2011,241,396,RUS,Europe,143018195,9120.8203125,96.133405106655,10.2
Russia,2012,223,525,RUS,Europe,143378447,9464.0107421875,97.262229693837,9.9
Russia,2013,179,365,RUS,Europe,143805638,9601.537109375,96.9484148725836,9.5
Russia,2014,76,176,RUS,Europe,144237223,9493.8125,97.4962712179576,8.9
Russia,2015,31,86,RUS,Europe,144640716,9277.7138671875,98.3827760103169,8.2
Russia,2016,29,78,RUS,Europe,145015460,9269.3193359375,98.3341307364642,7.5
Russia,2017,28,53,RUS,Europe,145293260,9418.9140625,100.767602587422,6.9
Russia,2018,21,38,RUS,Europe,145398106,9674.787109375,102.018364437962,6.3
Russia,2019,12,26,RUS,Europe,145453291,9882.0244140625,101.832335105065,5.8
Russia,2020,18,33,RUS,Europe,145245148,9632.3251953125,101.731047648404,5.4
Russia,2021,2,2,RUS,Europe,144746762,10231.318359375,100.890349270112,5.1
Russia,2022,32,67,RUS,Europe,144236933,10119.0625,100.122558846483,4.7
Russia,2023,87,204,RUS,Europe,143826130,10562.0263671875,97.7462041476013,4.5
Russia,2024,730,7819,RUS,Europe,143533851,11043.259765625,NA,NA
Rwanda,1990,37,2647,RWA,Africa,7375307,368.219602425258,NA,151.4
Rwanda,1991,38,1102,RWA,Africa,7526966,351.728542825213,NA,160.3
Rwanda,1992,32,647,RWA,Africa,7683266,364.8092069198,NA,175.3
Rwanda,1993,42,977,RWA,Africa,7981132,322.716818710568,NA,193.1
Rwanda,1994,2119,772463,RWA,Africa,6792352,188.658278473302,NA,389
Rwanda,1995,17,4232,RWA,Africa,5674118,305.387824462464,NA,218.2
Rwanda,1996,41,876,RWA,Africa,6708764,291.210840482528,NA,221.9
Rwanda,1997,131,7201,RWA,Africa,7755238,286.805194458463,NA,221.9
Rwanda,1998,67,1774,RWA,Africa,8081681,299.601139695983,NA,214.9
Rwanda,1999,1,29,RWA,Africa,8147912,310.098130200543,NA,201.9
Rwanda,2001,22,2044,RWA,Africa,8287094,358.446058691452,121.944969177246,166.8
Rwanda,2004,1,16,RWA,Africa,8816844,418.780997277457,131.434463500977,118.1
Rwanda,2009,1,2,RWA,Africa,10060432,557.397804859216,156.6142578125,69.2
Rwanda,2011,1,0,RWA,Africa,10573733,614.539650123021,154.129639895033,58.1
Rwanda,2012,4,13,RWA,Africa,10829901,651.852818665834,153.371821344578,54.5
Rwanda,2013,3,4,RWA,Africa,11093340,666.408788783175,123.70600355437401,51.7
Rwanda,2016,26,27,RWA,Africa,11919183,759.606288155109,140.620022753129,46.3
Rwanda,2017,9,10,RWA,Africa,12202060,771.069237513582,139.309946965821,45.2
Rwanda,2018,4,18,RWA,Africa,12487996,817.578437300032,137.129353849659,44.3
Rwanda,2019,1,19,RWA,Africa,12776103,874.639658935978,138.020075127914,43.4
Rwanda,2021,2,7,RWA,Africa,13355260,896.271033574985,151.063571867834,41.6
Rwanda,2022,3,8,RWA,Africa,13651030,948.413686948024,148.752482099863,40.8
Rwanda,2024,2,1,RWA,Africa,14256567,1070.45003770926,149.572183149389,NA
Saudi Arabia,1991,4,91,SAU,Asia,11160744,26742.682261559,NA,41.1
Saudi Arabia,2003,2,26,SAU,Asia,18786767,20765.9387688082,NA,18.5
Saudi Arabia,2004,41,91,SAU,Asia,19669480,21545.894988606,NA,17.5
Saudi Arabia,2005,17,31,SAU,Asia,20559890,21838.1915349374,115.50853729248,16.5
Saudi Arabia,2006,3,11,SAU,Asia,21459144,21616.3355772516,NA,15.6
Saudi Arabia,2007,2,2,SAU,Asia,22368313,21196.7926036633,120.881187438965,14.7
Saudi Arabia,2015,40,113,SAU,Asia,29816382,23256.1549553531,101.594836340679,9
Saudi Arabia,2016,33,125,SAU,Asia,30954198,22783.0328538685,103.42068748908,8.5
Saudi Arabia,2017,7,45,SAU,Asia,30977355,23035.1199977707,106.381546527147,8
Saudi Arabia,2018,8,11,SAU,Asia,30196281,24393.5188306638,105.80186450639,7.6
Saudi Arabia,2019,7,6,SAU,Asia,30063799,24905.6697428558,102.737519761619,7.2
Saudi Arabia,2020,1,0,SAU,Asia,31552510,22827.671935548,103.151902576284,6.9
Saudi Arabia,2021,3,6,SAU,Asia,30784383,24922.6716948944,100.895579929087,6.6
Saudi Arabia,2023,3,9,SAU,Asia,33702731,25634.8237547841,NA,6.2
Senegal,1989,11,121,SEN,Africa,NA,NA,NA,NA
Senegal,1990,14,84,SEN,Africa,7720523,990.777522619822,51.9371681213379,137.4
Senegal,1991,7,16,SEN,Africa,7943085,988.63221583773,52.3989906311035,135.5
Senegal,1992,16,135,SEN,Africa,8168395,974.054860027128,52.2593803405762,135
Senegal,1993,30,285,SEN,Africa,8396288,960.506561720788,51.8782196044922,135.5
Senegal,1995,39,329,SEN,Africa,8848101,960.84709282163,54.1760482788086,137.6
Senegal,1996,2,5,SEN,Africa,9067014,956.588791201654,57.8446083068848,138.4
Senegal,1997,32,366,SEN,Africa,9283495,962.736689457399,62.0025482177734,138.5
Senegal,1998,31,343,SEN,Africa,9502952,995.979085689636,65.5353469848633,137.3
Senegal,1999,9,31,SEN,Africa,9730887,1033.76396461633,64.9681625366211,134.3
Senegal,2000,23,56,SEN,Africa,9968260,1048.37474052363,68.4906311035156,129.3
Senegal,2001,12,47,SEN,Africa,10212942,1067.36886550595,70.5668487548828,122.1
Senegal,2002,15,45,SEN,Africa,10466214,1042.25509944289,71.6134872436523,113.5
Senegal,2003,5,39,SEN,Africa,10721176,1074.38578467686,75.9179763793945,104.5
Senegal,2004,1,3,SEN,Africa,10975704,1098.20064546027,78.7173461914062,95.9
Senegal,2005,2,46,SEN,Africa,11235472,1119.0505307548,80.6679611206055,88
Senegal,2006,4,126,SEN,Africa,11500094,1118.7830430051,80.4989929199219,81.1
Senegal,2008,3,11,SEN,Africa,12048959,1138.66883930214,84.4092330932617,70.3
Senegal,2009,11,19,SEN,Africa,12337389,1142.65317233964,84.0063171386719,66.3
Senegal,2010,9,19,SEN,Africa,12635413,1153.53431121583,83.8549053927634,63
Senegal,2011,14,37,SEN,Africa,12958897,1139.74447892639,86.5724487304688,60.1
Senegal,2012,10,23,SEN,Africa,13310495,1154.05677992367,86.4115600585938,57.7
Senegal,2013,4,8,SEN,Africa,13710849,1147.3859217191,82.6985436490722,55.7
Senegal,2018,1,1,SEN,Africa,15914498,1355.09610863712,NA,48.2
Senegal,2020,1,0,SEN,Africa,16789219,1361.79143748646,84.9031291477371,44.6
Senegal,2021,2,0,SEN,Africa,17220867,1414.5395109385,84.0612276417736,42.5
Serbia,1991,250,3295,SRB,Europe,7595636,NA,NA,26.1
Serbia,1992,387,1868,SRB,Europe,7604063,NA,NA,24.3
Serbia,1995,2,0,SRB,Europe,7628264,3012.49816736822,NA,19.5
Serbia,1996,3,2,SRB,Europe,7622185,3200.76825835814,NA,17.4
Serbia,1997,5,9,SRB,Europe,7598538,3497.55048957119,NA,15.6
Serbia,1998,221,1446,SRB,Europe,7567745,3699.40380796484,NA,14.2
Serbia,1999,335,2153,SRB,Europe,7540401,3329.4517344386,NA,13.2
Serbia,2001,1,0,SRB,Europe,7503433,3788.98233947399,102.520851135254,12
Sierra Leone,1991,128,1225,SLE,Africa,4246267,1003.7723819105599,45.3317413330078,257.1
Sierra Leone,1992,64,531,SLE,Africa,4166366,828.516034463031,NA,254.8
Sierra Leone,1993,68,642,SLE,Africa,4157130,841.770438078312,NA,252.5
Sierra Leone,1994,164,2097,SLE,Africa,4173105,822.218309819245,NA,249.7
Sierra Leone,1995,197,3194,SLE,Africa,4179179,755.343467472038,NA,246.5
Sierra Leone,1996,100,943,SLE,Africa,4199210,764.924518087367,NA,242.8
Sierra Leone,1997,137,1233,SLE,Africa,4253716,710.743788352538,NA,238.6
Sierra Leone,1998,360,5155,SLE,Africa,4295785,716.346032939256,NA,233.9
Sierra Leone,1999,199,4493,SLE,Africa,4318043,698.548063578049,NA,229
Sierra Leone,2000,59,856,SLE,Africa,4423611,727.240914632596,63.2500801086426,223.7
Sierra Leone,2001,19,73,SLE,Africa,4692716,642.036645844304,75.623893737793,218.2
Sierra Leone,2002,1,1,SLE,Africa,4971435,766.788693742901,NA,212.6
Sierra Leone,2021,1,1,SLE,Africa,8094602,1045.7661615758,157.709757576001,101.4
Solomon Islands,1992,1,2,SLB,Oceania,352205,2029.95281576767,90.2474517822266,36.2
Somalia,1989,33,1061,SOM,Africa,NA,NA,NA,NA
Somalia,1990,52,2700,SOM,Africa,7082811,259.400021870078,NA,180
Somalia,1991,20,8455,SOM,Africa,6813760,277.598802350408,NA,442.9
Somalia,1992,18,4729,SOM,Africa,6495107,266.498410042902,NA,456
Somalia,1993,20,483,SOM,Africa,6681399,269.406204622588,NA,172.6
Somalia,1994,37,626,SOM,Africa,7026797,210.446194601775,NA,172.3
Somalia,1995,69,444,SOM,Africa,7285007,211.087530841637,NA,172.3
Somalia,1996,92,949,SOM,Africa,7554474,219.936381873579,NA,172.3
Somalia,1997,27,277,SOM,Africa,7824525,214.852351289061,NA,172.3
Somalia,1998,18,330,SOM,Africa,8155417,219.712160749346,NA,172.3
Somalia,1999,42,542,SOM,Africa,8492059,226.444111028735,NA,172.3
Somalia,2000,27,185,SOM,Africa,8838713,233.032393086265,NA,172.3
Somalia,2001,31,483,SOM,Africa,9198493,239.83907408804,NA,172.3
Somalia,2002,61,638,SOM,Africa,9550063,248.636454000766,NA,172.3
Somalia,2003,49,405,SOM,Africa,9909157,257.910337235986,NA,172.3
Somalia,2004,52,670,SOM,Africa,10280998,266.257271856641,NA,172.3
Somalia,2005,26,340,SOM,Africa,10644228,275.457040798093,NA,172.3
Somalia,2006,79,1204,SOM,Africa,10975502,284.470789865234,NA,171.5
Somalia,2007,294,1620,SOM,Africa,11322582,294.210404466634,22.7854194641113,169.7
Somalia,2008,288,1751,SOM,Africa,11663084,304.741448811117,NA,166.1
Somalia,2009,255,2204,SOM,Africa,11961201,317.03818481457,NA,161.8
Somalia,2010,313,2722,SOM,Africa,12261756,329.970504936941,NA,185.9
Somalia,2011,271,2118,SOM,Africa,12348830,349.577449077722,NA,358.5
Somalia,2012,446,2989,SOM,Africa,12461160,369.617204753385,NA,184.1
Somalia,2013,383,1045,SOM,Africa,12869594,397.108796344858,NA,142.6
Somalia,2014,406,1247,SOM,Africa,13339491,417.516796906395,NA,137.8
Somalia,2015,319,1254,SOM,Africa,13806963,445.583080073396,NA,133.6
Somalia,2016,377,2073,SOM,Africa,14348740,458.921476824605,NA,129.6
Somalia,2017,285,2071,SOM,Africa,14916629,506.501098879459,NA,155.4
Somalia,2018,509,2507,SOM,Africa,15452487,498.981065013872,NA,136
Somalia,2019,426,2219,SOM,Africa,16030971,494.444039712339,NA,118.1
Somalia,2020,394,2120,SOM,Africa,16651191,462.867053737236,NA,114.4
Somalia,2021,390,2269,SOM,Africa,17271431,461.627830725978,NA,110.9
Somalia,2022,338,3115,SOM,Africa,17801897,460.046226685196,NA,142.9
Somalia,2023,247,4216,SOM,Africa,18358615,464.721069525567,20.9155502319336,104
Somalia,2024,174,2514,SOM,Africa,19009151,467.269910194415,NA,NA
South Africa,1989,279,645,ZAF,Africa,NA,NA,NA,NA
South Africa,1990,562,1459,ZAF,Africa,40746268,4544.23023212165,104.668037414551,58.2
South Africa,1991,448,737,ZAF,Africa,41687898,4396.36069450543,103.930038452148,57
South Africa,1992,574,761,ZAF,Africa,42443509,4225.814328485,NA,56.6
South Africa,1993,576,895,ZAF,Africa,43297156,4193.59826135345,NA,57
South Africa,1994,263,532,ZAF,Africa,44004139,4258.26184733408,102.505897521973,58.2
South Africa,1995,39,143,ZAF,Africa,44541554,4337.29729686998,101.34245300293,59.5
South Africa,1996,37,156,ZAF,Africa,45123018,4465.50649854807,NA,61.1
South Africa,1997,20,30,ZAF,Africa,45666838,4527.04992403877,98.2605972290039,62.9
South Africa,1998,23,44,ZAF,Africa,46223880,4494.85711232358,97.4948425292969,65.6
South Africa,1999,11,19,ZAF,Africa,46730335,4552.85007973031,97.4272766113281,68.5
South Africa,2000,1,0,ZAF,Africa,47159719,4700.87555500704,92.5673980712891,71.1
South Africa,2002,3,2,ZAF,Africa,48019415,4916.81498068625,95.7393798828125,76.9
South Africa,2004,4,0,ZAF,Africa,48991421,5187.35683424034,97.8168182373047,81
South Africa,2010,1,1,ZAF,Africa,52344051,5953.94506512821,103.439766353826,50
South Africa,2015,1,0,ZAF,Africa,56723537,6112.27382485974,107.31211891045,38.2
South Africa,2016,3,3,ZAF,Africa,57259551,6095.295060428,103.418217474354,36.8
South Africa,2018,3,12,ZAF,Africa,58613001,6117.2701406047,100.424313489355,34.9
South Africa,2019,6,8,ZAF,Africa,59587885,6032.82972598668,101.120463910543,34.5
South Africa,2020,18,29,ZAF,Africa,60562381,5569.58483319272,101.300342707463,34.1
South Africa,2021,12,123,ZAF,Africa,61502603,5750.90937479584,101.741377795018,34.1
South Africa,2022,4,4,ZAF,Africa,62378410,5786.86505344736,102.402386766287,34.4
South Africa,2023,5,5,ZAF,Africa,63212384,5756.55049453121,101.772235793474,34.7
South Africa,2024,2,2,ZAF,Africa,64007187,5715.47531469148,NA,NA
South Sudan,2011,31,1194,SSD,Africa,10288109,2073.23981819145,90.4091110229492,104.5
South Sudan,2012,59,864,SSD,Africa,10756240,1069.19619080938,NA,100.9
South Sudan,2013,99,1827,SSD,Africa,11166275,1165.16202707495,NA,99.2
South Sudan,2014,125,2491,SSD,Africa,11235073,1197.09491969479,NA,182.3
South Sudan,2015,99,1137,SSD,Africa,11107561,1080.14718624765,70.3178024291992,236.6
South Sudan,2016,69,1303,SSD,Africa,10830102,NA,NA,263.9
South Sudan,2017,116,1271,SSD,Africa,10259154,NA,NA,278.2
South Sudan,2018,157,1229,SSD,Africa,10122977,NA,NA,132.4
South Sudan,2019,68,642,SSD,Africa,10423384,NA,NA,98.7
South Sudan,2020,63,748,SSD,Africa,10698467,NA,NA,98.7
South Sudan,2021,55,891,SSD,Africa,10865780,NA,NA,98.7
South Sudan,2022,35,728,SSD,Africa,11021177,NA,NA,98.7
South Sudan,2023,10,224,SSD,Africa,11483374,NA,NA,98.7
South Sudan,2024,15,697,SSD,Africa,11943408,NA,98.4412384033203,NA
Spain,1989,12,17,ESP,Europe,NA,NA,NA,NA
Spain,1990,10,19,ESP,Europe,38867322,19174.77083233,NA,9.2
Spain,1991,23,45,ESP,Europe,38966376,19612.9766041957,NA,8.8
Spain,1992,15,23,ESP,Europe,39157685,19698.51176766,NA,8.3
Spain,1993,6,12,ESP,Europe,39361262,19394.4931411816,NA,7.9
Spain,1994,9,11,ESP,Europe,39549108,19762.3886289154,NA,7.4
Spain,1995,10,13,ESP,Europe,39724050,20217.9031940372,NA,6.9
Spain,1996,4,4,ESP,Europe,39889852,20658.8402775701,NA,6.5
Spain,1997,11,12,ESP,Europe,40057389,21310.4311888986,NA,6.1
Spain,1998,6,7,ESP,Europe,40223509,22135.4045018802,NA,5.8
Spain,2000,15,20,ESP,Europe,40567864,24106.8818529374,104.224510192871,5.4
Spain,2001,12,13,ESP,Europe,40850412,24878.3784543991,104.563087463379,5.3
Spain,2002,4,5,ESP,Europe,41431558,25205.3154769045,105.450859069824,5.1
Spain,2003,2,3,ESP,Europe,42187645,25481.1653690112,105.158348083496,5
Spain,2004,1,191,ESP,Europe,42921895,25825.3106463315,105.000923156738,4.9
Spain,2008,2,2,ESP,Europe,45954106,27112.526293889,102.449981689453,4.2
Spain,2009,2,3,ESP,Europe,46362946,25860.8142592652,102.095718383789,4
Spain,2017,3,16,ESP,Europe,46571232,27426.281015093,102.50511932373,3.2
Spain,2023,1,2,ESP,Europe,48352528,28558.6319817501,103.002769470215,3.1
Sri Lanka,1989,192,1288,LKA,Asia,NA,NA,NA,NA
Sri Lanka,1990,244,4840,LKA,Asia,16352458,1388.58951823335,110.380340576172,23.3
Sri Lanka,1991,316,6646,LKA,Asia,16475354,1441.62996809528,113.819549560547,23.2
Sri Lanka,1992,180,4444,LKA,Asia,16739284,1481.33110127451,114.770050048828,22.9
Sri Lanka,1993,111,2084,LKA,Asia,17025918,1556.88467456091,116.811027526855,22.2
Sri Lanka,1994,80,712,LKA,Asia,17275773,1620.2912104558,117.23023223877,21.4
Sri Lanka,1995,252,4971,LKA,Asia,17564068,1681.35053208093,119.98664855957,20.5
Sri Lanka,1996,120,4097,LKA,Asia,17905018,1712.00815802791,111.966049194336,19.5
Sri Lanka,1997,135,2902,LKA,Asia,18248200,1787.41017985524,NA,18.6
Sri Lanka,1998,179,3830,LKA,Asia,18596003,1836.38946262206,107.307228088379,17.6
Sri Lanka,1999,184,1948,LKA,Asia,18944731,1880.1067802774,NA,16.9
Sri Lanka,2000,177,2569,LKA,Asia,19293054,1956.93310381072,NA,16.3
Sri Lanka,2001,136,1162,LKA,Asia,19600362,1896.48251734068,102.919822692871,15.8
Sri Lanka,2002,5,17,LKA,Asia,19805752,1951.22522777045,100.614151000977,15.5
Sri Lanka,2003,23,33,LKA,Asia,19951521,2052.03045078787,97.2239837646484,15.2
Sri Lanka,2004,36,84,LKA,Asia,20087605,2149.10628588002,92.1975326538086,28.8
Sri Lanka,2005,83,130,LKA,Asia,20216524,2268.6880127005,94.2228393554688,14
Sri Lanka,2006,229,2173,LKA,Asia,20352411,2426.34873273046,94.2331619262695,13.3
Sri Lanka,2007,488,2564,LKA,Asia,20492545,2573.54362192705,94.312141418457,12.6
Sri Lanka,2008,1016,8453,LKA,Asia,20629378,2708.58594222506,94.1940231323242,12
Sri Lanka,2009,387,10418,LKA,Asia,20756435,2787.27350976338,92.6846313476562,20.8
Sri Lanka,2011,2,2,LKA,Asia,21009048,3232.37350382301,97.2173193437696,10.8
Sri Lanka,2013,1,5,LKA,Asia,20585000,3728.93586647848,97.2127527169757,9.8
Sri Lanka,2017,1,1,LKA,Asia,21453000,4436.00789945768,96.6249037351597,7.9
Sri Lanka,2019,4,255,LKA,Asia,21803000,4455.78189608267,95.4735034890634,7.2
Sudan,1989,33,7533,SDN,Africa,NA,NA,NA,NA
Sudan,1990,63,5335,SDN,Africa,22021481,764.450439453125,NA,131.8
Sudan,1991,30,4566,SDN,Africa,22470676,805.367309570313,NA,129.5
Sudan,1992,57,4314,SDN,Africa,22927355,842.008605957031,NA,127.1
Sudan,1993,78,6042,SDN,Africa,23445592,862.978149414063,NA,124.6
Sudan,1994,19,977,SDN,Africa,24043948,850.299438476563,NA,122
Sudan,1995,43,1494,SDN,Africa,24672143,877.693298339844,NA,119.3
Sudan,1996,54,2735,SDN,Africa,25231528,908.66015625,NA,116.4
Sudan,1997,90,4872,SDN,Africa,25799821,1050.31994628906,NA,113.4
Sudan,1998,126,5958,SDN,Africa,26458999,1069.27197265625,NA,110.2
Sudan,1999,64,2067,SDN,Africa,27130613,1074.88098144531,NA,106.9
Sudan,2000,71,3537,SDN,Africa,27816745,1111.11865234375,NA,103.4
Sudan,2001,74,3719,SDN,Africa,28516770,1150.17626953125,54.9207382202148,99.9
Sudan,2002,54,3207,SDN,Africa,29228727,1185.21533203125,55.170108795166,96.5
Sudan,2003,103,5010,SDN,Africa,29896035,1226.42077636719,56.535831451416,93.1
Sudan,2004,224,9712,SDN,Africa,30556637,1255.67114257813,58.0592002868652,102.6
Sudan,2005,87,1505,SDN,Africa,31262444,1290.24438476563,59.3962097167969,100.1
Sudan,2006,109,2187,SDN,Africa,31992435,1336.1240234375,63.7515182495117,84
Sudan,2007,71,1180,SDN,Africa,32764135,1372.10961914063,63.5354995727539,81.3
Sudan,2008,98,1241,SDN,Africa,33623980,1381.62561035156,68.9424591064453,78.8
Sudan,2009,125,2689,SDN,Africa,34569113,1301.34729003906,68.2343368530273,76.4
Sudan,2010,94,1790,SDN,Africa,35414399,1311.22314453125,67.3397827148438,74.2
Sudan,2011,165,2567,SDN,Africa,36140806,1388.21813964844,64.9761810302734,72.2
Sudan,2012,115,1525,SDN,Africa,36923178,1288.25854492188,66.0605392456055,70.2
Sudan,2013,141,1959,SDN,Africa,37785849,1283.45922851563,66.95703125,68.3
Sudan,2014,160,1912,SDN,Africa,38823318,1307.3896484375,67.05712890625,66.4
Sudan,2015,365,2558,SDN,Africa,40024431,1292.37963867188,67.6649703979492,64.5
Sudan,2016,250,1997,SDN,Africa,41259892,1297.15454101563,69.8550796508789,62.6
Sudan,2017,63,548,SDN,Africa,42714306,1261.87353515625,70.3664779663086,60.7
Sudan,2018,101,432,SDN,Africa,44230596,1185.94445800781,72.0317687988281,58.9
Sudan,2019,92,435,SDN,Africa,45548175,1126.55297851563,72.3981094360352,57.1
Sudan,2020,70,627,SDN,Africa,46789231,1056.86474609375,NA,55.3
Sudan,2021,77,862,SDN,Africa,48066924,1009.54888916016,NA,53.6
Sudan,2022,110,1407,SDN,Africa,49383346,973.225280761719,NA,51.8
Sudan,2023,375,7837,SDN,Africa,50042791,677.723205566406,NA,50.1
Sudan,2024,705,7103,SDN,Africa,50448963,578.38916015625,NA,NA
Sweden,2017,1,5,SWE,Europe,10057698,51894.3748177808,122.896057128906,2.8
Syria,2004,3,8,SYR,Asia,18336875,1363.61946683869,114.180770874023,20.3
Syria,2008,1,1,SYR,Asia,21636564,1423.59559425951,115.694946289062,19
Syria,2011,954,4347,SYR,Asia,22878098,1542.71957174916,119.229217529297,21.7
Syria,2012,11825,53699,SYR,Asia,22759763,1142.29080150598,120.19310760498,33.9
Syria,2013,18649,76500,SYR,Asia,21666917,884.329813332104,72.3519897460938,36.5
Syria,2014,16696,78689,SYR,Asia,20273659,847.659877206276,NA,35.3
Syria,2015,11382,59609,SYR,Asia,19424618,847.731631942565,NA,37
Syria,2016,9472,53891,SYR,Asia,19193834,802.969498335502,NA,32.2
Syria,2017,8071,38517,SYR,Asia,19224668,795.883216970859,NA,33
Syria,2018,3557,21730,SYR,Asia,19577845,792.413811698757,NA,32.6
Syria,2019,2382,11208,SYR,Asia,20353534,771.518695271305,NA,25
Syria,2020,1140,5690,SYR,Asia,21049429,740.811397013438,70.3771514892578,22.4
Syria,2021,823,1948,SYR,Asia,21628839,734.334236323426,68.5588684082031,21
Syria,2022,793,1671,SYR,Asia,22462173,712.272278200037,72.1296768188477,21.1
Syria,2023,1006,2187,SYR,Asia,23594623,NA,76.7710494995117,20.6
Syria,2024,1107,3616,SYR,Asia,24672760,NA,81.4114685058594,NA
Tajikistan,1992,38,3859,TJK,Asia,5649400,827.586884623268,90.2617492675781,105.9
Tajikistan,1993,34,1045,TJK,Asia,5724993,682.727259317268,83.5212631225586,108.7
Tajikistan,1994,31,366,TJK,Asia,5825368,528.04821736829,87.138801574707,109.5
Tajikistan,1995,46,368,TJK,Asia,5948584,452.904385394465,86.0434494018555,107.9
Tajikistan,1996,66,2797,TJK,Asia,6066523,369.934883507426,85.0361328125,104
Tajikistan,1997,10,97,TJK,Asia,6139829,371.661243144454,83.0846176147461,98.6
Tajikistan,1998,19,600,TJK,Asia,6176397,389.089746664022,91.3452072143555,92.6
Tajikistan,1999,3,4,TJK,Asia,6208370,401.406381787908,93.6235427856445,86.2
Tajikistan,2000,2,46,TJK,Asia,6284735,429.537300984643,96.7624206542969,79.7
Tajikistan,2005,1,1,TJK,Asia,6924720,618.333702588577,97.2828369140625,52.2
Tajikistan,2006,4,8,TJK,Asia,7057566,649.163328755334,96.9107971191406,48.2
Tajikistan,2009,7,17,TJK,Asia,7490230,739.212878526331,99.2148590087891,39.2
Tajikistan,2010,21,98,TJK,Asia,7652141,770.604105393791,99.0505828857422,37
Tajikistan,2011,5,28,TJK,Asia,7824785,809.368229154093,96.7038269042969,35.2
Tajikistan,2013,2,3,TJK,Asia,8216724,889.882383099979,91.7747421264648,32.3
Tajikistan,2014,2,3,TJK,Asia,8425552,925.970961482804,90.3201599121094,31.2
Tajikistan,2018,3,56,TJK,Asia,9307333,1094.8002018221,NA,28.3
Tajikistan,2019,3,53,TJK,Asia,9529966,1148.34676712493,NA,28.1
Tajikistan,2021,5,16,TJK,Asia,9966908,1254.06999592306,100.368730862382,27.9
Tajikistan,2022,26,87,TJK,Asia,10182222,1325.75545290849,99.9668886016055,27.7
Tanzania,1992,1,1,TZA,Africa,27457588,528.781555175781,67.8285980224609,163
Tanzania,1996,1,10,TZA,Africa,30945762,522.333251953125,67.9035873413086,152.4
Tanzania,1997,1,3,TZA,Africa,31578089,529.954223632813,68.5283508300781,147.8
Tanzania,1999,1,0,TZA,Africa,33300330,546.605529785156,67.8792419433594,135.8
Tanzania,2001,7,37,TZA,Africa,35198299,573.400146484375,75.7181167602539,120.6
